1025	7.775
1026	10.79
1027	8.884
1028	20.39
1029	12.29
1030	23.48
1031	6.496
1032	12.93
1033	3.94
1034	17.07
1035	6.577
1036	14.35
1037	16.9
1038	20.9
1039	12.15
1040	22.47
1041	12.19
1042	10.14
1043	0.7709
1044	13.43
1045	4.071
1046	17.92
1047	21.0
1048	5.697
1049	10.8
1050	14.39
1051	1.544
1052	0.0404
1053	9.144
1054	1.975
1055	20.66
1056	7.404
1057	21.95
1058	4.508
1059	8.604
1060	18.07
1061	14.2
1062	13.98
1063	14.04
1064	4.279
1065	20.66
1066	10.09
1067	17.61
1068	8.179
1069	9.221
1070	8.69
1071	5.377
1072	1.79
1073	14.31
1074	12.04
1075	14.35
1076	11.75
1077	0.9791
1078	12.68
1079	0.1335
1080	8.743
1081	8.486
1082	22.75
1083	11.29
1084	15.39
1085	2.918
1086	21.32
1087	1.689
1088	18.41
1089	17.06
1090	19.91
1091	12.86
1092	20.48
1093	8.696
1094	21.46
1095	13.63
1096	4.136
1097	8.691
1098	16.49
1099	20.88
1100	22.48
1101	3.201
1102	4.22
1103	6.18
1104	21.11
1105	23.12
1106	10.44
1107	18.11
1108	9.197
1109	8.495
1110	1.704
1111	22.73
1112	19.48
1113	20.98
1114	22.7
1115	14.48
1116	8.813
1117	22.1
1118	16.19
1119	20.55
1120	16.5
1121	16.18
1122	11.54
1123	14.9
1124	10.78
1125	20.49
1126	0.4338
1127	12.61
1128	0.8895
1129	10.56
1130	7.904
1131	14.18
1132	15.21
1133	0.8981
1134	23.97
1135	16.68
1136	4.869
1137	19.81
1138	15.36
1139	8.04
1140	0.2377
1141	1.389
1142	10.52
1143	16.7
1144	13.66
1145	13.1
1146	22.17
1147	9.185
1148	16.24
1149	16.47
1150	19.14
1151	2.691
1152	15.4
1153	20.91
1154	6.162
1155	0.3286
1156	0.1983
1157	13.23
1158	0.6982
1159	9.676
1160	7.919
1161	7.403
1162	6.212
1163	17.88
1164	10.58
1165	11.81
1166	16.86
1167	2.371
1168	20.12
1169	18.2
1170	19.67
1171	17.31
1172	5.544
1173	9.024
1174	9.025
1175	18.17
1176	12.27
1177	20.69
1178	14.43
1179	16.93
1180	0.9129
1181	8.026
1182	4.703
1183	8.404
1184	17.37
1185	0.3427
1186	21.83
1187	10.08
1188	18.61
1189	5.49
1190	9.78
1191	4.159
1192	13.88
1193	14.89
1194	17.65
1195	19.51
1196	6.668
1197	21.92
1198	6.866
1199	21.16
1200	2.499
1201	21.19
1202	23.14
1203	9.629
1204	5.365
1205	3.967
1206	14.81
1207	10.16
1208	20.51
1209	22.83
1210	18.18
1211	22.88
1212	21.6
1213	16.72
1214	13.35
1215	1.108
1216	9.204
1217	11.58
1218	0.5897
1219	10.66
1220	22.05
1221	11.62
1222	2.296
1223	23.39
1224	6.464
1225	4.041
1226	8.496
1227	4.352
1228	14.49
1229	15.23
1230	10.35
1231	7.814
1232	2.154
1233	17.8
1234	23.74
1235	7.937
1236	20.15
1237	1.278
1238	11.45
1239	7.186
1240	19.33
1241	2.636
1242	0.5206
1243	6.839
1244	2.856
1245	15.58
1246	5.482
1247	6.926
1248	22.48
1249	22.15
1250	18.51
1251	13.29
1252	14.79
1253	12.84
1254	16.4
1255	22.77
1256	5.499
1257	15.48
1258	3.244
1259	23.35
1260	7.725
1261	3.186
1262	13.39
1263	11.17
1264	14.58
1265	13.07
1266	12.0
1267	19.43
1268	6.277
1269	2.314
1270	3.58
1271	8.126
1272	23.94
1273	10.99
1274	16.32
1275	9.748
1276	0.3502
1277	6.863
1278	16.1
1279	14.09
1280	4.55
1281	12.94
1282	13.1
1283	2.165
1284	6.067
1285	10.16
1286	18.39
1287	21.23
1288	14.64
1289	19.38
1290	15.32
1291	17.17
1292	3.626
1293	1.679
1294	22.81
1295	15.5
1296	18.24
1297	23.32
1298	4.676
1299	15.43
1300	20.3
1301	1.562
1302	0.9506
1303	9.29
1304	6.315
1305	5.26
1306	17.43
1307	12.83
1308	18.82
1309	5.86
1310	0.7684
1311	13.89
1312	10.99
1313	11.09
1314	0.8023
1315	9.508
1316	23.28
1317	5.64
1318	12.19
1319	14.82
1320	17.18
1321	14.3
1322	23.54
1323	0.1347
1324	6.499
1325	21.54
1326	7.651
1327	11.02
1328	14.76
1329	12.69
1330	14.35
1331	10.17
1332	0.9857
1333	12.04
1334	6.205
1335	0.02414
1336	9.796
1337	20.14
1338	11.36
1339	12.35
1340	20.35
1341	20.7
1342	12.13
1343	15.42
1344	22.42
1345	8.834
1346	18.33
1347	15.62
1348	13.52
1349	8.174
1350	11.38
1351	18.02
1352	0.9388
1353	19.14
1354	7.462
1355	21.01
1356	18.03
1357	8.601
1358	4.398
1359	20.18
1360	4.522
1361	22.44
1362	4.071
1363	5.127
1364	8.118
1365	4.654
1366	0.8914
1367	1.559
1368	0.5021
1369	22.18
1370	21.2
1371	8.296
1372	23.75
1373	21.12
1374	9.091
1375	15.29
1376	7.049
1377	17.42
1378	1.372
1379	23.0
1380	12.61
1381	20.47
1382	11.95
1383	23.1
1384	18.66
1385	7.78
1386	12.49
1387	9.826
1388	9.687
1389	15.96
1390	13.55
1391	19.52
1392	4.491
1393	5.83
1394	22.35
1395	12.07
1396	6.266
1397	22.35
1398	13.35
1399	3.551
1400	12.1
1401	15.1
1402	15.55
1403	0.04581
1404	13.02
1405	12.12
1406	2.07
1407	18.16
1408	8.518
1409	1.727
1410	7.308
1411	5.927
1412	5.593
1413	13.48
1414	9.996
1415	9.554
1416	7.624
1417	2.377
1418	23.45
1419	14.52
1420	8.345
1421	19.68
1422	20.16
1423	3.821
1424	2.733
1425	0.07369
1426	4.412
1427	14.01
1428	10.17
1429	5.649
1430	12.83
1431	19.95
1432	18.84
1433	22.75
1434	6.74
1435	22.2
1436	7.062
1437	12.54
1438	6.521
1439	14.21
1440	17.14
1441	18.13
1442	5.433
1443	20.73
1444	13.61
1445	0.036
1446	4.148
1447	0.5664
1448	1.655
1449	20.71
1450	4.413
1451	7.682
1452	22.41
1453	9.301
1454	9.728
1455	11.34
1456	10.35
1457	15.56
1458	6.505
1459	2.615
1460	22.62
1461	20.84
1462	3.446
1463	7.591
1464	22.69
1465	14.78
1466	4.865
1467	22.41
1468	18.53
1469	2.238
1470	11.63
1471	17.32
1472	16.28
1473	14.79
1474	16.87
1475	8.491
1476	14.78
1477	9.013
1478	10.35
1479	2.743
1480	6.991
1481	19.99
1482	13.1
1483	0.02479
1484	13.41
1485	4.245
1486	12.9
1487	17.92
1488	12.29
1489	0.3699
1490	7.692
1491	22.38
1492	3.964
1493	10.88
1494	2.951
1495	10.82
1496	0.2564
1497	9.685
1498	21.06
1499	6.066
1500	20.6
1501	8.318
1502	1.135
1503	2.948
1504	12.78
1505	11.65
1506	16.44
1507	9.405
1508	7.626
1509	21.93
1510	16.18
1511	13.53
1512	0.9634
1513	20.59
1514	19.62
1515	6.118
1516	11.15
1517	2.069
1518	8.524
1519	6.304
1520	17.0
1521	12.66
1522	3.057
1523	0.2659
1524	11.33
1525	0.2104
1526	10.23
1527	10.52
1528	20.17
1529	8.978
1530	11.02
1531	1.446
1532	22.57
1533	14.9
1534	14.48
1535	4.328
1536	15.19
1537	21.05
1538	1.827
1539	4.429
1540	15.39
1541	6.942
1542	3.413
1543	9.578
1544	8.711
1545	12.16
1546	8.959
1547	14.3
1548	13.21
1549	7.089
1550	7.96
1551	22.33
1552	5.611
1553	8.254
1554	15.73
1555	15.48
1556	16.14
1557	17.42
1558	18.98
1559	13.42
1560	18.09
1561	6.396
1562	3.883
1563	13.65
1564	7.234
1565	12.88
1566	9.563
1567	20.37
1568	8.025
1569	15.37
1570	11.56
1571	7.568
1572	12.0
1573	18.46
1574	11.08
1575	21.49
1576	13.91
1577	7.286
1578	13.23
1579	17.37
1580	19.7
1581	20.59
1582	5.39
1583	15.05
1584	3.523
1585	3.31
1586	19.92
1587	2.101
1588	5.812
1589	2.082
1590	6.325
1591	10.41
1592	5.952
1593	22.95
1594	3.799
1595	2.753
1596	6.075
1597	0.8739
1598	0.005697
1599	7.742
1600	13.79
1601	14.33
1602	6.91
1603	0.7902
1604	16.45
1605	4.11
1606	1.789
1607	19.75
1608	23.96
1609	13.49
1610	13.53
1611	23.16
1612	10.49
1613	7.635
1614	6.095
1615	10.34
1616	10.29
1617	22.99
1618	19.19
1619	14.13
1620	5.011
1621	2.026
1622	11.04
1623	1.766
1624	13.8
1625	5.935
1626	6.099
1627	22.52
1628	16.97
1629	18.95
1630	17.69
1631	20.13
1632	20.52
1633	14.96
1634	3.705
1635	15.45
1636	10.81
1637	12.84
1638	4.872
1639	13.92
1640	16.44
1641	2.234
1642	19.76
1643	0.3793
1644	1.688
1645	3.678
1646	21.98
1647	23.6
1648	15.62
1649	7.771
1650	4.885
1651	20.9
1652	18.48
1653	1.442
1654	7.741
1655	1.578
1656	13.7
1657	23.3
1658	13.65
1659	22.01
1660	15.15
1661	10.94
1662	0.4167
1663	3.708
1664	10.78
1665	23.14
1666	9.056
1667	6.535
1668	21.7
1669	23.22
1670	7.825
1671	8.072
1672	17.05
1673	10.68
1674	18.81
1675	6.433
1676	20.47
1677	17.25
1678	8.414
1679	20.47
1680	21.89
1681	12.08
1682	21.89
1683	15.11
1684	7.607
1685	13.94
1686	16.4
1687	15.19
1688	22.62
1689	19.91
1690	15.74
1691	17.07
1692	9.766
1693	20.25
1694	14.21
1695	6.347
1696	10.44
1697	17.54
1698	19.47
1699	9.402
1700	20.71
1701	6.637
1702	13.88
1703	23.03
1704	15.72
1705	11.82
1706	10.07
1707	6.298
1708	4.076
1709	20.08
1710	22.89
1711	11.16
1712	0.8424
1713	17.79
1714	23.38
1715	16.2
1716	12.51
1717	17.16
1718	4.439
1719	16.88
1720	0.626
1721	16.6
1722	1.355
1723	17.59
1724	17.61
1725	5.863
1726	11.91
1727	1.011
1728	10.81
1729	21.21
1730	10.38
1731	12.02
1732	16.29
1733	18.17
1734	2.26
1735	18.7
1736	16.01
1737	6.067
1738	13.01
1739	16.89
1740	18.02
1741	4.58
1742	18.25
1743	22.52
1744	8.303
1745	16.42
1746	12.33
1747	3.823
1748	3.332
1749	9.465
1750	3.329
1751	1.041
1752	5.963
1753	6.119
1754	14.27
1755	6.48
1756	13.87
1757	9.484
1758	3.459
1759	3.246
1760	12.14
1761	15.79
1762	12.14
1763	18.84
1764	3.057
1765	15.64
1766	0.7797
1767	7.525
1768	11.59
1769	21.18
1770	3.579
1771	15.13
1772	20.43
1773	11.28
1774	18.54
1775	17.15
1776	2.429
1777	12.71
1778	13.57
1779	6.892
1780	20.63
1781	5.858
1782	2.313
1783	4.406
1784	8.473
1785	20.53
1786	3.941
1787	13.69
1788	11.0
1789	9.504
1790	9.892
1791	1.615
1792	8.618
1793	6.985
1794	12.75
1795	6.551
1796	0.3127
1797	22.47
1798	8.362
1799	18.83
1800	13.57
1801	7.32
1802	22.19
1803	0.7654
1804	0.9905
1805	7.23
1806	12.44
1807	22.82
1808	13.78
1809	6.204
1810	17.03
1811	7.392
1812	5.423
1813	7.598
1814	19.85
1815	6.261
1816	23.45
1817	20.6
1818	3.796
1819	1.605
1820	0.387
1821	22.65
1822	10.4
1823	0.4787
1824	13.98
1825	15.49
1826	10.15
1827	21.62
1828	11.71
1829	22.56
1830	22.51
1831	15.94
1832	3.409
1833	9.269
1834	7.526
1835	15.09
1836	14.42
1837	11.23
1838	13.36
1839	8.508
1840	17.2
1841	0.4673
1842	6.416
1843	11.09
1844	11.42
1845	23.95
1846	13.24
1847	11.6
1848	23.7
1849	4.409
1850	21.73
1851	21.84
1852	6.913
1853	6.079
1854	16.93
1855	23.48
1856	10.13
1857	5.065
1858	16.59
1859	13.85
1860	16.94
1861	4.258
1862	1.196
1863	7.657
1864	7.991
1865	11.82
1866	17.26
1867	8.78
1868	19.21
1869	8.391
1870	5.764
1871	15.47
1872	10.15
1873	8.809
1874	3.811
1875	17.09
1876	10.41
1877	14.43
1878	20.51
1879	5.329
1880	19.31
1881	10.68
1882	19.43
1883	14.99
1884	23.31
1885	21.21
1886	1.587
1887	17.52
1888	5.669
1889	4.593
1890	2.176
1891	13.2
1892	14.62
1893	7.84
1894	4.033
1895	2.588
1896	14.39
1897	9.675
1898	7.481
1899	17.05
1900	22.86
1901	9.599
1902	17.33
1903	11.55
1904	4.563
1905	1.512
1906	13.48
1907	22.63
1908	0.3779
1909	9.259
1910	13.6
1911	23.59
1912	20.49
1913	0.29
1914	14.51
1915	21.52
1916	18.82
1917	4.025
1918	17.28
1919	4.057
1920	1.864
1921	2.612
1922	7.129
1923	7.472
1924	8.024
1925	14.04
1926	13.58
1927	2.663
1928	23.5
1929	15.32
1930	5.125
1931	5.675
1932	6.102
1933	18.48
1934	0.1265
1935	15.81
1936	8.109
1937	1.507
1938	22.39
1939	4.454
1940	2.183
1941	3.613
1942	6.693
1943	13.63
1944	3.971
1945	7.383
1946	19.82
1947	11.69
1948	23.06
1949	21.14
1950	9.78
1951	17.17
1952	18.09
1953	3.14
1954	17.43
1955	8.509
1956	4.003
1957	12.39
1958	4.757
1959	23.4
1960	22.12
1961	15.46
1962	21.53
1963	16.41
1964	23.36
1965	20.67
1966	12.85
1967	3.938
1968	9.709
1969	13.5
1970	21.58
1971	2.539
1972	20.2
1973	14.6
1974	16.23
1975	16.0
1976	14.23
1977	8.399
1978	7.37
1979	23.84
1980	12.49
1981	8.425
1982	21.33
1983	21.14
1984	13.69
1985	0.4351
1986	0.7196
1987	2.8
1988	23.19
1989	19.3
1990	20.77
1991	3.767
1992	16.49
1993	15.11
1994	20.95
1995	15.42
1996	23.51
1997	9.343
1998	1.807
1999	12.89
2000	2.926
301	35.37
302	21.63
303	31.37
304	32.69
305	23.78
306	36.92
307	15.52
308	24.55
309	22.86
310	38.9
311	12.55
312	9.475
313	2.54
314	37.64
315	30.59
316	32.13
317	27.82
318	11.18
319	8.042
320	36.77
321	36.26
322	6.248
323	0.3281
324	6.632
325	35.39
326	19.8
327	32.26
328	20.52
329	20.07
330	8.736
331	18.15
332	29.26
333	14.27
334	5.649
335	2.691
336	12.52
337	32.88
338	31.88
339	4.594
340	14.34
341	13.36
342	32.05
343	18.31
344	8.01
345	29.88
346	7.258
347	19.8
348	34.17
349	5.768
350	31.54
351	4.825
352	34.33
353	38.57
354	20.96
355	35.65
356	12.45
357	37.64
358	5.022
359	6.199
360	11.29
361	18.94
362	0.786
363	33.61
364	15.27
365	39.85
366	2.974
367	24.41
368	34.31
369	23.34
370	6.447
371	14.2
372	0.3462
373	37.58
374	36.46
375	20.34
376	5.031
377	8.491
378	7.843
379	34.59
380	24.33
381	5.062
382	21.19
383	15.62
384	0.935
385	13.57
386	19.3
387	12.13
388	17.03
389	8.95
390	20.96
391	30.45
392	6.728
393	6.699
394	36.36
395	27.23
396	2.576
397	7.81
398	9.107
399	3.419
400	20.53
401	25.35
402	6.699
403	32.85
404	17.74
405	8.495
406	33.85
407	27.6
408	20.3
409	32.39
410	22.72
411	19.8
412	6.959
413	26.96
414	39.3
415	8.433
416	11.06
417	4.189
418	33.62
419	7.262
420	35.8
421	20.4
422	21.04
423	3.95
424	1.741
425	21.7
426	16.49
427	20.2
428	6.8
429	10.99
430	26.72
431	38.93
432	35.96
433	9.972
434	10.51
435	38.13
436	24.38
437	8.263
438	25.6
439	0.3764
440	3.231
441	11.25
442	31.43
443	19.96
444	39.67
445	0.03552
446	34.2
447	23.43
448	23.8
449	17.76
450	4.44
451	10.75
452	12.19
453	32.12
454	22.83
455	31.13
456	6.792
457	8.415
458	29.02
459	3.681
460	5.334
461	31.06
462	13.62
463	13.2
464	5.793
465	8.258
466	4.73
467	15.36
468	6.214
469	33.22
470	33.39
471	18.12
472	25.84
473	35.55
474	22.2
475	12.9
476	26.76
477	1.265
478	4.241
479	3.84
480	3.65
481	5.111
482	18.89
483	2.282
484	27.68
485	36.85
486	0.6493
487	13.72
488	38.19
489	13.49
490	36.81
491	39.66
492	3.407
493	5.245
494	7.316
495	17.44
496	7.143
497	24.52
498	34.07
499	39.03
500	1.751
501	3.078
502	0.4123
503	16.66
504	28.28
505	37.61
506	19.97
507	30.36
508	11.51
509	15.96
510	2.834
511	26.52
512	8.81
513	5.394
514	0.9747
515	26.58
516	17.67
517	24.98
518	22.06
519	16.2
520	30.0
521	0.02405
522	3.65
523	26.74
524	9.939
525	39.93
526	27.57
527	31.44
528	2.009
529	21.82
530	11.42
531	13.2
532	21.45
533	13.4
534	7.001
535	30.46
536	14.06
537	30.89
538	30.95
539	35.96
540	12.07
541	4.044
542	28.31
543	37.18
544	29.56
545	32.14
546	30.83
547	15.13
548	2.879
549	38.19
550	17.32
551	29.29
552	16.03
553	19.52
554	20.37
555	37.14
556	17.28
557	0.5272
558	32.3
559	38.89
560	25.5
561	28.71
562	1.066
563	39.26
564	0.5828
565	1.535
566	36.6
567	27.38
568	25.99
569	33.36
570	26.5
571	32.46
572	7.875
573	21.31
574	23.88
575	29.92
576	28.82
577	9.971
578	14.75
579	12.32
580	25.36
581	22.43
582	7.936
583	39.68
584	28.54
585	4.938
586	22.78
587	12.92
588	2.675
589	16.44
590	19.71
591	31.05
592	37.55
593	16.84
594	19.31
595	23.21
596	33.19
597	33.05
598	11.03
599	37.26
600	4.301
601	2.369
602	9.44
603	16.89
604	2.073
605	24.8
606	3.488
607	18.7
608	4.119
609	17.64
610	4.492
611	4.521
612	6.872
613	8.331
614	23.8
615	8.266
616	38.02
617	3.764
618	25.03
619	32.31
620	35.91
621	14.96
622	19.35
623	32.79
624	30.09
625	18.17
626	32.27
627	25.07
628	12.52
629	22.16
630	11.34
631	4.867
632	35.33
633	12.29
634	12.6
635	7.961
636	26.34
637	38.49
638	17.09
639	3.892
640	20.6
641	4.738
642	32.93
643	12.2
644	34.43
645	11.59
646	23.26
647	22.49
648	0.03042
649	39.03
650	5.37
651	29.99
652	28.07
653	17.53
654	11.7
655	30.71
656	39.16
657	28.86
658	34.1
659	35.25
660	20.39
661	36.59
662	33.26
663	14.13
664	36.36
665	26.67
666	24.18
667	17.22
668	33.93
669	24.39
670	6.685
671	15.72
672	22.18
673	27.82
674	23.95
675	15.84
676	37.82
677	16.58
678	39.42
679	22.81
680	0.5543
681	35.92
682	4.119
683	7.667
684	12.14
685	16.0
686	1.206
687	37.31
688	5.863
689	34.42
690	7.674
691	4.882
692	16.45
693	10.73
694	34.76
695	8.419
696	20.27
697	26.09
698	30.97
699	31.61
700	28.91
701	31.64
702	19.66
703	12.12
704	34.57
705	19.88
706	25.66
707	39.53
708	6.419
709	28.77
710	17.07
711	0.1099
712	20.99
713	2.178
714	31.16
715	17.8
716	10.14
717	23.36
718	16.26
719	30.11
720	9.058
721	29.57
722	34.27
723	34.45
724	2.768
725	10.19
726	24.2
727	23.03
728	22.21
729	6.422
730	12.08
731	36.11
732	38.79
733	39.44
734	9.368
735	30.84
736	24.19
737	30.0
738	21.12
739	5.139
740	9.171
741	3.624
742	21.57
743	35.55
744	15.59
745	26.79
746	24.13
747	19.3
748	20.2
749	32.62
750	11.89
751	26.01
